date,division,inflation_yoy,inflation_mom,year,month,division_label
2003-09-01,06,0.3,-0.3,2003,9,Health
2003-10-01,06,0.3,0.1,2003,10,Health
2003-11-01,06,-0.1,-0.3,2003,11,Health
2003-12-01,06,-0.3,-0.1,2003,12,Health
2004-01-01,06,0.6,2.8,2004,1,Health
2004-02-01,06,0.7,-0.1,2004,2,Health
2004-03-01,06,0.8,0.1,2004,3,Health
2004-04-01,06,0.9,-0.2,2004,4,Health
2004-05-01,06,1.1,0.1,2004,5,Health
2004-06-01,06,1.4,-0.1,2004,6,Health
2004-07-01,06,1.6,0.1,2004,7,Health
2004-08-01,06,1.7,-0.2,2004,8,Health
2004-09-01,06,2.1,0.0,2004,9,Health
2004-10-01,06,2.1,0.1,2004,10,Health
2004-11-01,06,2.1,-0.3,2004,11,Health
2004-12-01,06,2.2,0.0,2004,12,Health
2005-01-01,06,0.3,0.9,2005,1,Health
2005-02-01,06,0.4,0.0,2005,2,Health
2005-03-01,06,0.4,0.1,2005,3,Health
2005-04-01,06,0.8,0.1,2005,4,Health
2005-05-01,06,0.8,0.1,2005,5,Health
2005-06-01,06,1.0,0.1,2005,6,Health
2005-07-01,06,1.7,0.8,2005,7,Health
2005-08-01,06,2.7,0.8,2005,8,Health
2005-09-01,06,2.8,0.1,2005,9,Health
2005-10-01,06,2.7,0.0,2005,10,Health
2005-11-01,06,3.4,0.3,2005,11,Health
2005-12-01,06,3.3,-0.1,2005,12,Health
2006-01-01,06,2.6,0.2,2006,1,Health
2006-02-01,06,2.8,0.2,2006,2,Health
2006-03-01,06,2.7,0.0,2006,3,Health
2006-04-01,06,2.7,0.1,2006,4,Health
2006-05-01,06,2.8,0.2,2006,5,Health
2006-06-01,06,2.7,0.0,2006,6,Health
2006-07-01,06,2.2,0.3,2006,7,Health
2006-08-01,06,1.5,0.1,2006,8,Health
2006-09-01,06,1.6,0.2,2006,9,Health
2006-10-01,06,1.6,0.0,2006,10,Health
2006-11-01,06,1.5,0.2,2006,11,Health
2006-12-01,06,1.7,0.1,2006,12,Health
2007-01-01,06,1.6,0.1,2007,1,Health
2007-02-01,06,1.5,0.1,2007,2,Health
2007-03-01,06,1.5,0.0,2007,3,Health
2007-04-01,06,1.6,0.2,2007,4,Health
2007-05-01,06,1.5,0.1,2007,5,Health
2007-06-01,06,1.6,0.1,2007,6,Health
2007-07-01,06,1.4,0.1,2007,7,Health
2007-08-01,06,1.3,0.0,2007,8,Health
2007-09-01,06,1.4,0.3,2007,9,Health
2007-10-01,06,1.5,0.1,2007,10,Health
2007-11-01,06,1.4,0.1,2007,11,Health
2007-12-01,06,1.5,0.2,2007,12,Health
2008-01-01,06,1.8,0.4,2008,1,Health
2008-02-01,06,1.8,0.1,2008,2,Health
2008-03-01,06,1.9,0.1,2008,3,Health
2008-04-01,06,1.9,0.2,2008,4,Health
2008-05-01,06,2.0,0.2,2008,5,Health
2008-06-01,06,2.1,0.2,2008,6,Health
2008-07-01,06,2.3,0.3,2008,7,Health
2008-08-01,06,2.4,0.1,2008,8,Health
2008-09-01,06,2.3,0.2,2008,9,Health
2008-10-01,06,2.5,0.3,2008,10,Health
2008-11-01,06,2.9,0.4,2008,11,Health
2008-12-01,06,2.6,0.0,2008,12,Health
2009-01-01,06,2.5,0.3,2009,1,Health
2009-02-01,06,2.6,0.2,2009,2,Health
2009-03-01,06,2.5,0.0,2009,3,Health
2009-04-01,06,2.4,0.1,2009,4,Health
2009-05-01,06,2.5,0.3,2009,5,Health
2009-06-01,06,2.5,0.2,2009,6,Health
2009-07-01,06,2.2,0.0,2009,7,Health
2009-08-01,06,2.2,0.1,2009,8,Health
2009-09-01,06,2.2,0.2,2009,9,Health
2009-10-01,06,1.9,0.0,2009,10,Health
2009-11-01,06,1.6,0.2,2009,11,Health
2009-12-01,06,1.5,-0.1,2009,12,Health
2010-01-01,06,1.7,0.5,2010,1,Health
2010-02-01,06,1.5,0.0,2010,2,Health
2010-03-01,06,1.4,-0.1,2010,3,Health
2010-04-01,06,1.7,0.4,2010,4,Health
2010-05-01,06,1.5,0.1,2010,5,Health
2010-06-01,06,1.5,0.2,2010,6,Health
2010-07-01,06,1.6,0.1,2010,7,Health
2010-08-01,06,1.6,0.1,2010,8,Health
2010-09-01,06,1.6,0.2,2010,9,Health
2010-10-01,06,1.7,0.1,2010,10,Health
2010-11-01,06,1.6,0.1,2010,11,Health
2010-12-01,06,1.9,0.2,2010,12,Health
2011-01-01,06,2.1,0.7,2011,1,Health
2011-02-01,06,2.7,0.6,2011,2,Health
2011-03-01,06,2.7,-0.1,2011,3,Health
2011-04-01,06,2.5,0.2,2011,4,Health
2011-05-01,06,2.6,0.2,2011,5,Health
2011-06-01,06,2.5,0.1,2011,6,Health
2011-07-01,06,2.7,0.3,2011,7,Health
2011-08-01,06,2.9,0.3,2011,8,Health
2011-09-01,06,3.0,0.3,2011,9,Health
2011-10-01,06,3.1,0.2,2011,10,Health
2011-11-01,06,3.0,0.0,2011,11,Health
2011-12-01,06,2.8,0.0,2011,12,Health
2012-01-01,06,2.4,0.3,2012,1,Health
2012-02-01,06,2.0,0.2,2012,2,Health
2012-03-01,06,2.2,0.1,2012,3,Health
2012-04-01,06,2.2,0.2,2012,4,Health
2012-05-01,06,2.1,0.1,2012,5,Health
2012-06-01,06,2.0,0.1,2012,6,Health
2012-07-01,06,1.9,0.2,2012,7,Health
2012-08-01,06,1.7,0.1,2012,8,Health
2012-09-01,06,1.9,0.5,2012,9,Health
2012-10-01,06,1.8,0.1,2012,10,Health
2012-11-01,06,2.0,0.2,2012,11,Health
2012-12-01,06,2.1,0.1,2012,12,Health
2013-01-01,06,2.0,0.2,2013,1,Health
2013-02-01,06,1.9,0.1,2013,2,Health
2013-03-01,06,1.9,0.1,2013,3,Health
2013-04-01,06,2.1,0.4,2013,4,Health
2013-05-01,06,2.2,0.2,2013,5,Health
2013-06-01,06,1.9,-0.2,2013,6,Health
2013-07-01,06,1.8,0.1,2013,7,Health
2013-08-01,06,1.9,0.2,2013,8,Health
2013-09-01,06,1.7,0.3,2013,9,Health
2013-10-01,06,1.7,0.1,2013,10,Health
2013-11-01,06,1.8,0.3,2013,11,Health
2013-12-01,06,1.9,0.2,2013,12,Health
2014-01-01,06,2.1,0.4,2014,1,Health
2014-02-01,06,2.2,0.2,2014,2,Health
2014-03-01,06,2.3,0.2,2014,3,Health
2014-04-01,06,2.3,0.5,2014,4,Health
2014-05-01,06,2.4,0.3,2014,5,Health
2014-06-01,06,3.1,0.5,2014,6,Health
2014-07-01,06,3.3,0.3,2014,7,Health
2014-08-01,06,3.3,0.2,2014,8,Health
2014-09-01,06,3.4,0.4,2014,9,Health
2014-10-01,06,3.4,0.1,2014,10,Health
2014-11-01,06,3.4,0.4,2014,11,Health
2014-12-01,06,3.3,0.1,2014,12,Health
2015-01-01,06,3.2,0.3,2015,1,Health
2015-02-01,06,3.4,0.4,2015,2,Health
2015-03-01,06,3.6,0.4,2015,3,Health
2015-04-01,06,5.0,1.9,2015,4,Health
2015-05-01,06,5.0,0.3,2015,5,Health
2015-06-01,06,5.0,0.4,2015,6,Health
2015-07-01,06,4.8,0.1,2015,7,Health
2015-08-01,06,4.7,0.1,2015,8,Health
2015-09-01,06,4.6,0.3,2015,9,Health
2015-10-01,06,4.7,0.2,2015,10,Health
2015-11-01,06,4.4,0.1,2015,11,Health
2015-12-01,06,4.6,0.3,2015,12,Health
2016-01-01,06,4.6,0.3,2016,1,Health
2016-02-01,06,4.5,0.3,2016,2,Health
2016-03-01,06,4.2,0.0,2016,3,Health
2016-04-01,06,2.2,-0.1,2016,4,Health
2016-05-01,06,2.0,0.1,2016,5,Health
2016-06-01,06,2.0,0.4,2016,6,Health
2016-07-01,06,2.0,0.1,2016,7,Health
2016-08-01,06,2.2,0.3,2016,8,Health
2016-09-01,06,2.2,0.3,2016,9,Health
2016-10-01,06,2.3,0.3,2016,10,Health
2016-11-01,06,2.5,0.3,2016,11,Health
2016-12-01,06,2.4,0.2,2016,12,Health
2017-01-01,06,2.5,0.3,2017,1,Health
2017-02-01,06,2.4,0.3,2017,2,Health
2017-03-01,06,2.6,0.2,2017,3,Health
2017-04-01,06,2.8,0.2,2017,4,Health
2017-05-01,06,2.9,0.2,2017,5,Health
2017-06-01,06,2.6,0.2,2017,6,Health
2017-07-01,06,2.9,0.3,2017,7,Health
2017-08-01,06,2.7,0.1,2017,8,Health
2017-09-01,06,2.5,0.2,2017,9,Health
2017-10-01,06,2.4,0.1,2017,10,Health
2017-11-01,06,2.2,0.1,2017,11,Health
2017-12-01,06,2.3,0.2,2017,12,Health
2018-01-01,06,2.3,0.3,2018,1,Health
2018-02-01,06,2.1,0.1,2018,2,Health
2018-03-01,06,2.0,0.1,2018,3,Health
2018-04-01,06,2.1,0.2,2018,4,Health
2018-05-01,06,1.9,0.0,2018,5,Health
2018-06-01,06,0.3,-1.4,2018,6,Health
2018-07-01,06,0.0,0.0,2018,7,Health
2018-08-01,06,0.0,0.1,2018,8,Health
2018-09-01,06,-0.2,0.0,2018,9,Health
2018-10-01,06,-0.2,0.0,2018,10,Health
2018-11-01,06,-0.2,0.2,2018,11,Health
2018-12-01,06,-0.4,0.0,2018,12,Health
2019-01-01,06,-0.5,0.2,2019,1,Health
2019-02-01,06,-0.4,0.2,2019,2,Health
2019-03-01,06,-0.2,0.2,2019,3,Health
2019-04-01,06,-0.3,0.2,2019,4,Health
2019-05-01,06,-0.3,0.0,2019,5,Health
2019-06-01,06,1.2,0.2,2019,6,Health
2019-07-01,06,1.3,0.1,2019,7,Health
2019-08-01,06,1.4,0.2,2019,8,Health
2019-09-01,06,1.3,-0.1,2019,9,Health
2019-10-01,06,1.4,0.1,2019,10,Health
2019-11-01,06,1.4,0.2,2019,11,Health
2019-12-01,06,1.4,0.0,2019,12,Health
2020-01-01,06,1.4,0.2,2020,1,Health
2020-02-01,06,1.3,0.1,2020,2,Health
2020-03-01,06,1.4,0.3,2020,3,Health
2020-04-01,06,1.2,0.0,2020,4,Health
2020-05-01,06,1.2,0.0,2020,5,Health
2020-06-01,06,1.1,0.1,2020,6,Health
2020-07-01,06,1.1,0.1,2020,7,Health
2020-08-01,06,1.1,0.1,2020,8,Health
2020-09-01,06,1.1,0.0,2020,9,Health
2020-10-01,06,1.1,0.1,2020,10,Health
2020-11-01,06,1.0,0.0,2020,11,Health
2020-12-01,06,1.0,0.0,2020,12,Health
2021-01-01,06,0.7,0.0,2021,1,Health
2021-02-01,06,0.7,0.1,2021,2,Health
2021-03-01,06,0.5,0.1,2021,3,Health
2021-04-01,06,0.5,0.0,2021,4,Health
2021-05-01,06,0.6,0.1,2021,5,Health
2021-06-01,06,0.5,0.0,2021,6,Health
2021-07-01,06,0.4,0.0,2021,7,Health
2021-08-01,06,0.3,0.0,2021,8,Health
2021-09-01,06,0.3,0.0,2021,9,Health
2021-10-01,06,0.2,0.0,2021,10,Health
2021-11-01,06,0.2,0.0,2021,11,Health
2021-12-01,06,0.2,0.0,2021,12,Health
2022-01-01,06,0.3,0.1,2022,1,Health
2022-02-01,06,0.5,0.2,2022,2,Health
2022-03-01,06,0.2,-0.2,2022,3,Health
2022-04-01,06,0.2,0.1,2022,4,Health
2022-05-01,06,0.4,0.2,2022,5,Health
2022-06-01,06,0.6,0.2,2022,6,Health
2022-07-01,06,0.8,0.2,2022,7,Health
2022-08-01,06,0.9,0.1,2022,8,Health
2022-09-01,06,1.0,0.1,2022,9,Health
2022-10-01,06,1.0,0.1,2022,10,Health
2022-11-01,06,1.4,0.3,2022,11,Health
2022-12-01,06,1.3,-0.1,2022,12,Health
2023-01-01,06,1.6,0.4,2023,1,Health
2023-02-01,06,1.8,0.5,2023,2,Health
2023-03-01,06,2.2,0.1,2023,3,Health
2023-04-01,06,2.1,0.0,2023,4,Health
2023-05-01,06,1.9,0.1,2023,5,Health
2023-06-01,06,2.0,0.2,2023,6,Health
2023-07-01,06,2.0,0.2,2023,7,Health
2023-08-01,06,2.4,0.5,2023,8,Health
2023-09-01,06,2.2,-0.1,2023,9,Health
2023-10-01,06,2.4,0.2,2023,10,Health
2023-11-01,06,2.3,0.2,2023,11,Health
2023-12-01,06,2.5,0.2,2023,12,Health
2024-01-01,06,2.4,0.2,2024,1,Health
2024-02-01,06,2.2,0.3,2024,2,Health
2024-03-01,06,2.1,0.0,2024,3,Health
2024-04-01,06,2.3,0.2,2024,4,Health
2024-05-01,06,2.2,0.0,2024,5,Health
2024-06-01,06,1.8,-0.2,2024,6,Health
2024-07-01,06,1.9,0.3,2024,7,Health
2024-08-01,06,1.6,0.2,2024,8,Health
2024-09-01,06,1.6,-0.1,2024,9,Health
2024-10-01,06,1.4,0.1,2024,10,Health
2024-11-01,06,1.2,0.0,2024,11,Health
2024-12-01,06,1.1,0.1,2024,12,Health
2025-01-01,06,1.2,0.3,2025,1,Health
2025-02-01,06,1.0,0.2,2025,2,Health
2025-03-01,06,1.0,0.0,2025,3,Health
2025-04-01,06,0.9,0.1,2025,4,Health
2025-05-01,06,1.1,0.2,2025,5,Health
2025-06-01,06,1.2,0.0,2025,6,Health
2025-07-01,06,1.2,0.3,2025,7,Health
2025-08-01,06,1.1,0.1,2025,8,Health
2025-09-01,06,1.3,0.1,2025,9,Health
2025-10-01,06,1.5,0.2,2025,10,Health
2025-11-01,06,1.5,0.0,2025,11,Health
2025-12-01,06,1.5,0.2,2025,12,Health
2026-01-01,06,1.4,0.2,2026,1,Health
2026-02-01,06,1.2,0.0,2026,2,Health
2026-03-01,06,1.4,0.2,2026,3,Health
2026-04-01,06,1.4,0.2,2026,4,Health
1980-02-01,07,,0.0,1980,2,Transport
1980-03-01,07,,0.3,1980,3,Transport
1980-04-01,07,,0.3,1980,4,Transport
1980-05-01,07,,3.3,1980,5,Transport
1980-06-01,07,,0.3,1980,6,Transport
1980-07-01,07,,0.5,1980,7,Transport
1980-08-01,07,,4.2,1980,8,Transport
1980-09-01,07,,1.5,1980,9,Transport
1980-10-01,07,,0.5,1980,10,Transport
1980-11-01,07,,1.5,1980,11,Transport
1980-12-01,07,,0.0,1980,12,Transport
1981-01-01,07,11.3,-1.5,1981,1,Transport
1981-02-01,07,12.2,0.7,1981,2,Transport
1981-03-01,07,11.8,0.0,1981,3,Transport
1981-04-01,07,11.8,0.2,1981,4,Transport
1981-05-01,07,10.6,2.2,1981,5,Transport
1981-06-01,07,11.7,1.2,1981,6,Transport
1981-07-01,07,11.9,0.7,1981,7,Transport
1981-08-01,07,7.6,0.2,1981,8,Transport
1981-09-01,07,6.2,0.2,1981,9,Transport
1981-10-01,07,5.7,0.0,1981,10,Transport
1981-11-01,07,4.6,0.5,1981,11,Transport
1981-12-01,07,5.1,0.5,1981,12,Transport
1982-01-01,07,6.7,0.0,1982,1,Transport
1982-02-01,07,5.9,0.0,1982,2,Transport
1982-03-01,07,6.2,0.2,1982,3,Transport
1982-04-01,07,5.9,0.0,1982,4,Transport
1982-05-01,07,3.6,0.0,1982,5,Transport
1982-06-01,07,2.4,0.0,1982,6,Transport
1982-07-01,07,1.9,0.2,1982,7,Transport
1982-08-01,07,1.6,0.0,1982,8,Transport
1982-09-01,07,1.6,0.2,1982,9,Transport
1982-10-01,07,1.6,0.0,1982,10,Transport
1982-11-01,07,3.0,1.8,1982,11,Transport
1982-12-01,07,3.0,0.5,1982,12,Transport
1983-01-01,07,3.3,0.2,1983,1,Transport
1983-02-01,07,3.3,0.0,1983,2,Transport
1983-03-01,07,3.2,0.2,1983,3,Transport
1983-04-01,07,2.1,-1.1,1983,4,Transport
1983-05-01,07,2.1,0.0,1983,5,Transport
1983-06-01,07,2.1,0.0,1983,6,Transport
1983-07-01,07,2.1,0.2,1983,7,Transport
1983-08-01,07,2.1,0.0,1983,8,Transport
1983-09-01,07,2.5,0.7,1983,9,Transport
1983-10-01,07,2.5,0.0,1983,10,Transport
1983-11-01,07,0.9,0.2,1983,11,Transport
1983-12-01,07,0.5,0.0,1983,12,Transport
1984-01-01,07,3.2,2.9,1984,1,Transport
1984-02-01,07,3.4,0.2,1984,2,Transport
1984-03-01,07,3.4,0.2,1984,3,Transport
1984-04-01,07,5.2,0.7,1984,4,Transport
1984-05-01,07,4.8,-0.4,1984,5,Transport
1984-06-01,07,5.0,0.2,1984,6,Transport
1984-07-01,07,4.8,0.0,1984,7,Transport
1984-08-01,07,4.5,-0.2,1984,8,Transport
1984-09-01,07,3.8,0.0,1984,9,Transport
1984-10-01,07,3.8,0.0,1984,10,Transport
1984-11-01,07,3.6,0.0,1984,11,Transport
1984-12-01,07,3.6,0.0,1984,12,Transport
1985-01-01,07,1.1,0.4,1985,1,Transport
1985-02-01,07,0.9,0.0,1985,2,Transport
1985-03-01,07,1.5,0.9,1985,3,Transport
1985-04-01,07,1.3,0.4,1985,4,Transport
1985-05-01,07,1.7,0.0,1985,5,Transport
1985-06-01,07,2.8,1.3,1985,6,Transport
1985-07-01,07,3.0,0.2,1985,7,Transport
1985-08-01,07,3.7,0.4,1985,8,Transport
1985-09-01,07,3.7,0.0,1985,9,Transport
1985-10-01,07,3.0,-0.6,1985,10,Transport
1985-11-01,07,2.4,-0.6,1985,11,Transport
1985-12-01,07,2.4,0.0,1985,12,Transport
1986-01-01,07,1.9,0.0,1986,1,Transport
1986-02-01,07,1.9,0.0,1986,2,Transport
1986-03-01,07,-1.3,-2.3,1986,3,Transport
1986-04-01,07,-1.9,-0.2,1986,4,Transport
1986-05-01,07,-1.9,0.0,1986,5,Transport
1986-06-01,07,-1.5,1.7,1986,6,Transport
1986-07-01,07,0.4,2.1,1986,7,Transport
1986-08-01,07,0.2,0.2,1986,8,Transport
1986-09-01,07,0.2,0.0,1986,9,Transport
1986-10-01,07,1.1,0.2,1986,10,Transport
1986-11-01,07,1.5,-0.2,1986,11,Transport
1986-12-01,07,1.5,0.0,1986,12,Transport
1987-01-01,07,1.5,0.0,1987,1,Transport
1987-02-01,07,1.9,0.4,1987,2,Transport
1987-03-01,07,3.9,-0.4,1987,3,Transport
1987-04-01,07,4.8,0.6,1987,4,Transport
1987-05-01,07,5.2,0.4,1987,5,Transport
1987-06-01,07,3.8,0.4,1987,6,Transport
1987-07-01,07,2.1,0.4,1987,7,Transport
1987-08-01,07,2.1,0.2,1987,8,Transport
1987-09-01,07,2.3,0.2,1987,9,Transport
1987-10-01,07,2.1,0.0,1987,10,Transport
1987-11-01,07,2.5,0.2,1987,11,Transport
1987-12-01,07,2.5,0.0,1987,12,Transport
1988-01-01,07,3.8,1.2,1988,1,Transport
1988-02-01,07,3.1,-0.2,1988,2,Transport
1988-03-01,07,4.6,1.0,1988,3,Transport
1988-04-01,07,5.0,1.0,1988,4,Transport
1988-05-01,07,4.5,0.0,1988,5,Transport
1988-06-01,07,8.4,4.2,1988,6,Transport
1988-07-01,07,8.2,0.2,1988,7,Transport
1988-08-01,07,8.6,0.6,1988,8,Transport
1988-09-01,07,8.4,0.0,1988,9,Transport
1988-10-01,07,8.6,0.2,1988,10,Transport
1988-11-01,07,9.0,0.6,1988,11,Transport
1988-12-01,07,9.0,0.0,1988,12,Transport
1989-01-01,07,8.9,1.1,1989,1,Transport
1989-02-01,07,9.7,0.6,1989,2,Transport
1989-03-01,07,8.8,0.2,1989,3,Transport
1989-04-01,07,7.9,0.2,1989,4,Transport
1989-05-01,07,8.5,0.5,1989,5,Transport
1989-06-01,07,4.9,0.7,1989,6,Transport
1989-07-01,07,6.2,1.4,1989,7,Transport
1989-08-01,07,5.3,-0.4,1989,8,Transport
1989-09-01,07,5.6,0.4,1989,9,Transport
1989-10-01,07,5.6,0.2,1989,10,Transport
1989-11-01,07,5.4,0.4,1989,11,Transport
1989-12-01,07,5.4,0.0,1989,12,Transport
1990-01-01,07,5.2,0.9,1990,1,Transport
1990-02-01,07,5.7,1.1,1990,2,Transport
1990-03-01,07,5.9,0.3,1990,3,Transport
1990-04-01,07,5.7,0.0,1990,4,Transport
1990-05-01,07,5.1,0.0,1990,5,Transport
1990-06-01,07,4.3,0.0,1990,6,Transport
1990-07-01,07,2.9,0.0,1990,7,Transport
1990-08-01,07,3.4,0.2,1990,8,Transport
1990-09-01,07,3.9,0.9,1990,9,Transport
1990-10-01,07,6.0,2.2,1990,10,Transport
1990-11-01,07,5.9,0.2,1990,11,Transport
1990-12-01,07,5.9,0.0,1990,12,Transport
1991-01-01,07,5.8,0.8,1991,1,Transport
1991-02-01,07,4.9,0.2,1991,2,Transport
1991-03-01,07,4.7,0.2,1991,3,Transport
1991-04-01,07,4.7,0.0,1991,4,Transport
1991-05-01,07,4.9,0.2,1991,5,Transport
1991-06-01,07,4.9,0.0,1991,6,Transport
1991-07-01,07,4.9,0.0,1991,7,Transport
1991-08-01,07,4.8,0.2,1991,8,Transport
1991-09-01,07,4.8,0.8,1991,9,Transport
1991-10-01,07,2.5,0.0,1991,10,Transport
1991-11-01,07,2.3,0.0,1991,11,Transport
1991-12-01,07,2.5,0.2,1991,12,Transport
1992-01-01,07,0.0,-1.6,1992,1,Transport
1992-02-01,07,0.0,0.2,1992,2,Transport
1992-03-01,07,0.0,0.2,1992,3,Transport
1992-04-01,07,0.0,0.0,1992,4,Transport
1992-05-01,07,0.0,0.2,1992,5,Transport
1992-06-01,07,0.0,0.0,1992,6,Transport
1992-07-01,07,0.0,0.0,1992,7,Transport
1992-08-01,07,0.0,0.2,1992,8,Transport
1992-09-01,07,0.0,0.8,1992,9,Transport
1992-10-01,07,0.0,0.0,1992,10,Transport
1992-11-01,07,0.0,0.0,1992,11,Transport
1992-12-01,07,0.0,0.2,1992,12,Transport
1993-01-01,07,10.1,8.3,1993,1,Transport
1993-02-01,07,10.0,0.0,1993,2,Transport
1993-03-01,07,10.4,0.6,1993,3,Transport
1993-04-01,07,10.4,0.0,1993,4,Transport
1993-05-01,07,10.2,0.0,1993,5,Transport
1993-06-01,07,10.2,0.0,1993,6,Transport
1993-07-01,07,10.2,0.0,1993,7,Transport
1993-08-01,07,10.2,0.1,1993,8,Transport
1993-09-01,07,9.3,0.0,1993,9,Transport
1993-10-01,07,9.3,0.0,1993,10,Transport
1993-11-01,07,9.5,0.1,1993,11,Transport
1993-12-01,07,12.7,3.1,1993,12,Transport
1994-01-01,07,4.5,0.4,1994,1,Transport
1994-02-01,07,4.7,0.1,1994,2,Transport
1994-03-01,07,4.2,0.1,1994,3,Transport
1994-04-01,07,4.2,0.0,1994,4,Transport
1994-05-01,07,4.6,0.4,1994,5,Transport
1994-06-01,07,4.8,0.1,1994,6,Transport
1994-07-01,07,4.8,0.0,1994,7,Transport
1994-08-01,07,5.1,0.4,1994,8,Transport
1994-09-01,07,5.2,0.1,1994,9,Transport
1994-10-01,07,5.2,0.0,1994,10,Transport
1994-11-01,07,5.5,0.4,1994,11,Transport
1994-12-01,07,2.3,0.0,1994,12,Transport
1995-01-01,07,2.0,0.1,1995,1,Transport
1995-02-01,07,1.9,0.0,1995,2,Transport
1995-03-01,07,1.7,0.0,1995,3,Transport
1995-04-01,07,1.9,0.1,1995,4,Transport
1995-05-01,07,1.6,0.1,1995,5,Transport
1995-06-01,07,1.7,0.3,1995,6,Transport
1995-07-01,07,2.1,0.4,1995,7,Transport
1995-08-01,07,1.7,0.0,1995,8,Transport
1995-09-01,07,1.6,0.0,1995,9,Transport
1995-10-01,07,2.1,0.6,1995,10,Transport
1995-11-01,07,1.7,0.0,1995,11,Transport
1995-12-01,07,1.8,0.1,1995,12,Transport
1996-01-01,07,2.0,0.3,1996,1,Transport
1996-02-01,07,2.0,0.0,1996,2,Transport
1996-03-01,07,2.0,0.0,1996,3,Transport
1996-04-01,07,1.8,0.0,1996,4,Transport
1996-05-01,07,2.3,0.6,1996,5,Transport
1996-06-01,07,2.1,0.1,1996,6,Transport
1996-07-01,07,0.7,-1.0,1996,7,Transport
1996-08-01,07,0.7,0.0,1996,8,Transport
1996-09-01,07,0.8,0.1,1996,9,Transport
1996-10-01,07,0.4,0.1,1996,10,Transport
1996-11-01,07,0.7,0.3,1996,11,Transport
1996-12-01,07,0.7,0.1,1996,12,Transport
1997-01-01,07,0.7,0.3,1997,1,Transport
1997-02-01,07,0.7,0.0,1997,2,Transport
1997-03-01,07,0.7,0.0,1997,3,Transport
1997-04-01,07,0.7,0.0,1997,4,Transport
1997-05-01,07,0.1,0.0,1997,5,Transport
1997-06-01,07,0.0,0.0,1997,6,Transport
1997-07-01,07,1.0,0.0,1997,7,Transport
1997-08-01,07,1.0,0.0,1997,8,Transport
1997-09-01,07,0.8,0.0,1997,9,Transport
1997-10-01,07,0.7,0.0,1997,10,Transport
1997-11-01,07,0.7,0.3,1997,11,Transport
1997-12-01,07,0.0,-0.5,1997,12,Transport
1998-01-01,07,0.1,0.4,1998,1,Transport
1998-02-01,07,0.1,0.0,1998,2,Transport
1998-03-01,07,0.1,0.0,1998,3,Transport
1998-04-01,07,0.0,-0.1,1998,4,Transport
1998-05-01,07,0.0,0.0,1998,5,Transport
1998-06-01,07,-0.1,-0.1,1998,6,Transport
1998-07-01,07,-0.3,-0.1,1998,7,Transport
1998-08-01,07,-0.3,0.0,1998,8,Transport
1998-09-01,07,-0.3,0.0,1998,9,Transport
1998-10-01,07,-0.3,0.0,1998,10,Transport
1998-11-01,07,-0.5,0.0,1998,11,Transport
1998-12-01,07,0.0,0.0,1998,12,Transport
1999-01-01,07,-0.4,0.0,1999,1,Transport
1999-02-01,07,0.0,0.4,1999,2,Transport
1999-03-01,07,0.1,0.1,1999,3,Transport
1999-04-01,07,-0.6,-0.8,1999,4,Transport
1999-05-01,07,0.6,1.1,1999,5,Transport
1999-06-01,07,0.7,0.0,1999,6,Transport
1999-07-01,07,1.0,0.1,1999,7,Transport
1999-08-01,07,0.8,-0.1,1999,8,Transport
1999-09-01,07,1.0,0.1,1999,9,Transport
1999-10-01,07,1.0,0.0,1999,10,Transport
1999-11-01,07,1.0,0.0,1999,11,Transport
1999-12-01,07,1.0,0.0,1999,12,Transport
2000-01-01,07,1.7,0.7,2000,1,Transport
2000-02-01,07,1.2,0.0,2000,2,Transport
2000-03-01,07,1.1,0.0,2000,3,Transport
2000-04-01,07,2.1,0.1,2000,4,Transport
2000-05-01,07,1.1,0.1,2000,5,Transport
2000-06-01,07,1.1,0.0,2000,6,Transport
2000-07-01,07,1.2,0.3,2000,7,Transport
2000-08-01,07,1.8,0.4,2000,8,Transport
2000-09-01,07,1.6,0.0,2000,9,Transport
2000-10-01,07,4.0,2.3,2000,10,Transport
2000-11-01,07,4.0,0.0,2000,11,Transport
2000-12-01,07,4.0,0.0,2000,12,Transport
2001-01-01,07,3.8,0.5,2001,1,Transport
2001-02-01,07,4.1,0.3,2001,2,Transport
2001-03-01,07,4.2,0.1,2001,3,Transport
2001-04-01,07,4.2,0.1,2001,4,Transport
2001-05-01,07,4.1,0.0,2001,5,Transport
2001-06-01,07,4.1,0.0,2001,6,Transport
2001-07-01,07,3.8,0.0,2001,7,Transport
2001-08-01,07,3.6,0.3,2001,8,Transport
2001-09-01,07,3.6,0.0,2001,9,Transport
2001-10-01,07,1.3,0.0,2001,10,Transport
2001-11-01,07,3.6,2.2,2001,11,Transport
2001-12-01,07,3.4,-0.1,2001,12,Transport
2002-01-01,07,3.1,0.3,2002,1,Transport
2002-02-01,07,2.9,0.0,2002,2,Transport
2002-03-01,07,7.7,4.8,2002,3,Transport
2002-04-01,07,7.6,0.0,2002,4,Transport
2002-05-01,07,7.9,0.4,2002,5,Transport
2002-06-01,07,7.9,0.0,2002,6,Transport
2002-07-01,07,7.9,0.0,2002,7,Transport
2002-08-01,07,7.7,0.0,2002,8,Transport
2002-09-01,07,7.5,-0.1,2002,9,Transport
2002-10-01,07,7.5,0.0,2002,10,Transport
2002-11-01,07,5.5,0.2,2002,11,Transport
